ClientMacAddr,localtime,Site,Level,lat,lng
9c:8c:6e:46:01:f8,2019-08-13  00:19:48,UK Office,2nd Floor,51.46041988,-0.9328850919
04:ea:56:92:f9:9b,2019-08-13  00:19:49,UK Office,Ground Floor,51.46037875,-0.9325748715
34:e1:2d:c6:a8:59,2019-08-13  00:19:49,UK Office,Ground Floor,51.46039203,-0.9326281992
9c:8c:6e:46:1c:5e,2019-08-13  00:19:49,UK Office,1st Floor,51.46046234,-0.9329332415
c4:6e:1f:1a:68:a1,2019-08-13  00:19:49,UK Office,Ground Floor,51.460344,-0.9325180818
fc:03:9f:07:af:f4,2019-08-13  00:19:49,UK Office,Ground Floor,51.46080586,-0.9322865907
00:c2:c6:ec:4c:a3,2019-08-13  00:19:52,UK Office,3rd Floor,51.46042964,-0.9325130839
00:80:92:df:7b:97,2019-08-13  00:19:55,UK Office,Ground Floor,51.4603512,-0.9325235858
c4:6e:1f:1a:81:1d,2019-08-13  00:19:55,UK Office,1st Floor,51.46040761,-0.9325625695
c4:6e:1f:1b:4f:c0,2019-08-13  00:19:55,UK Office,1st Floor,51.46062403,-0.9323447169
08:f6:9c:14:24:1b,2019-08-13  00:19:56,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:19:56,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:19:56,UK Office,Ground Floor,51.46074476,-0.9323726832
9c:8c:6e:46:0b:7c,2019-08-13  00:19:56,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:0c:52,2019-08-13  00:19:56,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:19:56,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:19:56,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:19:56,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:19:56,UK Office,2nd Floor,51.46042988,-0.9327326621
ec:ad:b8:7d:23:e8,2019-08-13  00:19:56,UK Office,Ground Floor,51.46035916,-0.9325526095
0c:51:01:b3:88:92,2019-08-13  00:19:57,UK Office,2nd Floor,51.46083092,-0.9322967498
24:1b:7a:b1:f2:ef,2019-08-13  00:19:57,UK Office,1st Floor,51.46068928,-0.9322374
4c:34:88:f6:62:9c,2019-08-13  00:19:57,UK Office,Ground Floor,51.46051077,-0.9323066235
5c:ad:cf:c2:25:b8,2019-08-13  00:19:57,UK Office,Ground Floor,51.46035507,-0.9325372873
4c:56:9d:75:d1:e5,2019-08-13  00:19:58,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:01:f8,2019-08-13  00:19:58,UK Office,2nd Floor,51.46041988,-0.9328850919
04:ea:56:92:f9:9b,2019-08-13  00:19:59,UK Office,Ground Floor,51.46037875,-0.9325748715
34:e1:2d:c6:a8:59,2019-08-13  00:19:59,UK Office,Ground Floor,51.46039203,-0.9326281992
9c:8c:6e:46:1c:5e,2019-08-13  00:19:59,UK Office,1st Floor,51.46046234,-0.9329332415
c4:6e:1f:1a:68:a1,2019-08-13  00:19:59,UK Office,Ground Floor,51.46034638,-0.9325172232
fc:03:9f:07:af:f4,2019-08-13  00:19:59,UK Office,Ground Floor,51.46080586,-0.9322865907
00:80:92:df:7b:97,2019-08-13  00:20:05,UK Office,Ground Floor,51.4603512,-0.9325235858
c4:6e:1f:1a:81:1d,2019-08-13  00:20:05,UK Office,1st Floor,51.4604175,-0.9325764272
c4:6e:1f:1b:4f:c0,2019-08-13  00:20:05,UK Office,1st Floor,51.46062204,-0.9323433741
08:f6:9c:14:24:1b,2019-08-13  00:20:06,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:20:06,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:20:06,UK Office,Ground Floor,51.46074988,-0.9323721123
9c:8c:6e:46:0b:7c,2019-08-13  00:20:06,UK Office,1st Floor,51.46078159,-0.9323018307
9c:8c:6e:46:0c:52,2019-08-13  00:20:06,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:20:06,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:20:06,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:20:06,UK Office,2nd Floor,51.46060561,-0.9323975763
e8:de:27:9f:7f:0c,2019-08-13  00:20:06,UK Office,2nd Floor,51.46042988,-0.9327326621
ec:ad:b8:7d:23:e8,2019-08-13  00:20:06,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:20:07,UK Office,3rd Floor,51.46042142,-0.93262259
0c:51:01:b3:88:92,2019-08-13  00:20:07,UK Office,2nd Floor,51.46083075,-0.932305846
4c:34:88:f6:62:9c,2019-08-13  00:20:07,UK Office,Ground Floor,51.46051077,-0.9323066235
5c:ad:cf:c2:25:b8,2019-08-13  00:20:07,UK Office,Ground Floor,51.46035507,-0.9325372873
24:1b:7a:b1:f2:ef,2019-08-13  00:20:08,UK Office,1st Floor,51.46068928,-0.9322374
4c:56:9d:75:d1:e5,2019-08-13  00:20:08,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:01:f8,2019-08-13  00:20:08,UK Office,2nd Floor,51.46041988,-0.9328850919
04:ea:56:92:f9:9b,2019-08-13  00:20:09,UK Office,Ground Floor,51.46037875,-0.9325748715
34:e1:2d:c6:a8:59,2019-08-13  00:20:09,UK Office,Ground Floor,51.46039203,-0.9326281992
9c:8c:6e:46:1c:5e,2019-08-13  00:20:09,UK Office,1st Floor,51.46046234,-0.9329332415
c4:6e:1f:1a:68:a1,2019-08-13  00:20:09,UK Office,Ground Floor,51.460344,-0.9325180818
fc:03:9f:07:af:f4,2019-08-13  00:20:09,UK Office,Ground Floor,51.46080586,-0.9322865907
04:ea:56:92:f9:9b,2019-08-13  00:20:15,UK Office,Ground Floor,51.46037875,-0.9325748715
34:e1:2d:c6:a8:59,2019-08-13  00:20:15,UK Office,Ground Floor,51.46039203,-0.9326281992
c4:6e:1f:1a:68:a1,2019-08-13  00:20:15,UK Office,Ground Floor,51.46034638,-0.9325172232
c4:6e:1f:1a:81:1d,2019-08-13  00:20:15,UK Office,1st Floor,51.4604175,-0.9325764272
c4:6e:1f:1b:4f:c0,2019-08-13  00:20:15,UK Office,1st Floor,51.46062204,-0.9323433741
00:80:92:df:7b:97,2019-08-13  00:20:16,UK Office,Ground Floor,51.4603512,-0.9325235858
08:f6:9c:14:24:1b,2019-08-13  00:20:16,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0b:7c,2019-08-13  00:20:16,UK Office,1st Floor,51.46078159,-0.9323018307
9c:8c:6e:46:0c:52,2019-08-13  00:20:16,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:20:16,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:20:16,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:20:16,UK Office,2nd Floor,51.46057695,-0.932404354
e8:de:27:9f:7f:0c,2019-08-13  00:20:16,UK Office,2nd Floor,51.46042988,-0.9327326621
00:c2:c6:ec:4c:a3,2019-08-13  00:20:17,UK Office,3rd Floor,51.46042142,-0.93262259
0c:51:01:b3:88:92,2019-08-13  00:20:17,UK Office,2nd Floor,51.46085034,-0.9322939575
4c:34:88:f6:62:9c,2019-08-13  00:20:17,UK Office,Ground Floor,51.46051077,-0.9323066235
7c:91:22:a9:48:7b,2019-08-13  00:20:17,UK Office,Ground Floor,51.46037205,-0.9325499507
80:2b:f9:9f:d3:23,2019-08-13  00:20:17,UK Office,Ground Floor,51.46074807,-0.932372205
ec:ad:b8:7d:23:e8,2019-08-13  00:20:17,UK Office,Ground Floor,51.46035916,-0.9325526095
24:1b:7a:b1:f2:ef,2019-08-13  00:20:18,UK Office,1st Floor,51.46068928,-0.9322374
4c:56:9d:75:d1:e5,2019-08-13  00:20:18,UK Office,2nd Floor,51.46082668,-0.9322535953
5c:ad:cf:c2:25:b8,2019-08-13  00:20:18,UK Office,Ground Floor,51.46035507,-0.9325372873
9c:8c:6e:46:01:f8,2019-08-13  00:20:18,UK Office,2nd Floor,51.46041988,-0.9328850919
9c:8c:6e:46:1c:5e,2019-08-13  00:20:19,UK Office,1st Floor,51.46046234,-0.9329332415
9c:da:3e:7f:a1:98,2019-08-13  00:20:19,UK Office,Ground Floor,51.46062609,-0.9324071682
fc:03:9f:07:af:f4,2019-08-13  00:20:19,UK Office,Ground Floor,51.46080586,-0.9322865907
34:e1:2d:c6:a8:59,2019-08-13  00:20:25,UK Office,Ground Floor,51.46039203,-0.9326281992
c4:6e:1f:1a:68:a1,2019-08-13  00:20:25,UK Office,Ground Floor,51.46034638,-0.9325172232
c4:6e:1f:1a:81:1d,2019-08-13  00:20:25,UK Office,1st Floor,51.4604175,-0.9325764272
c4:6e:1f:1b:4f:c0,2019-08-13  00:20:25,UK Office,1st Floor,51.46062403,-0.9323447169
00:80:92:df:7b:97,2019-08-13  00:20:26,UK Office,Ground Floor,51.4603512,-0.9325235858
04:ea:56:92:f9:9b,2019-08-13  00:20:26,UK Office,Ground Floor,51.46039564,-0.9325705856
08:f6:9c:14:24:1b,2019-08-13  00:20:26,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0b:7c,2019-08-13  00:20:26,UK Office,1st Floor,51.46078159,-0.9323018307
9c:8c:6e:46:0c:52,2019-08-13  00:20:26,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:20:26,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:20:26,UK Office,2nd Floor,51.46042911,-0.9326942897
c4:6e:1f:1c:f2:9b,2019-08-13  00:20:26,UK Office,2nd Floor,51.46057695,-0.932404354
e8:de:27:9f:7f:0c,2019-08-13  00:20:26,UK Office,2nd Floor,51.46043006,-0.9327351711
00:c2:c6:ec:4c:a3,2019-08-13  00:20:27,UK Office,3rd Floor,51.46042142,-0.93262259
0c:51:01:b3:88:92,2019-08-13  00:20:27,UK Office,2nd Floor,51.46085034,-0.9322939575
4c:34:88:f6:62:9c,2019-08-13  00:20:27,UK Office,Ground Floor,51.46051077,-0.9323066235
7c:91:22:a9:48:7b,2019-08-13  00:20:27,UK Office,Ground Floor,51.46037205,-0.9325499507
80:2b:f9:9f:d3:23,2019-08-13  00:20:27,UK Office,Ground Floor,51.46074333,-0.9323727319
ec:ad:b8:7d:23:e8,2019-08-13  00:20:27,UK Office,Ground Floor,51.46035916,-0.9325526095
24:1b:7a:b1:f2:ef,2019-08-13  00:20:28,UK Office,1st Floor,51.46072263,-0.9322425508
4c:56:9d:75:d1:e5,2019-08-13  00:20:28,UK Office,2nd Floor,51.46082668,-0.9322535953
5c:ad:cf:c2:25:b8,2019-08-13  00:20:28,UK Office,Ground Floor,51.46035507,-0.9325372873
9c:8c:6e:46:01:f8,2019-08-13  00:20:28,UK Office,2nd Floor,51.46041988,-0.9328850919
08:d8:33:ef:e7:7b,2019-08-13  00:20:29,UK Office,Ground Floor,51.46045534,-0.9324053529
9c:8c:6e:46:1c:5e,2019-08-13  00:20:29,UK Office,1st Floor,51.46046234,-0.9329332415
9c:da:3e:7f:a1:98,2019-08-13  00:20:29,UK Office,Ground Floor,51.46058903,-0.9323916494
fc:03:9f:07:af:f4,2019-08-13  00:20:29,UK Office,Ground Floor,51.46080547,-0.9322877926
34:e1:2d:c6:a8:59,2019-08-13  00:20:35,UK Office,Ground Floor,51.46039745,-0.9326268991
c4:6e:1f:1a:68:a1,2019-08-13  00:20:35,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1b:4f:c0,2019-08-13  00:20:35,UK Office,1st Floor,51.46062204,-0.9323433741
00:80:92:df:7b:97,2019-08-13  00:20:36,UK Office,Ground Floor,51.4603512,-0.9325235858
04:ea:56:92:f9:9b,2019-08-13  00:20:36,UK Office,Ground Floor,51.46040929,-0.9325624617
08:f6:9c:14:24:1b,2019-08-13  00:20:36,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0b:7c,2019-08-13  00:20:36,UK Office,1st Floor,51.46078159,-0.9323018307
9c:8c:6e:46:0c:52,2019-08-13  00:20:36,UK Office,2nd Floor,51.46073662,-0.9323136015
b8:63:4d:a1:d2:b9,2019-08-13  00:20:36,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1a:81:1d,2019-08-13  00:20:36,UK Office,1st Floor,51.4604175,-0.9325764272
c4:6e:1f:1b:72:40,2019-08-13  00:20:36,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:20:36,UK Office,2nd Floor,51.46057695,-0.932404354
e8:de:27:9f:7f:0c,2019-08-13  00:20:36,UK Office,2nd Floor,51.46043006,-0.9327351711
00:c2:c6:ec:4c:a3,2019-08-13  00:20:37,UK Office,3rd Floor,51.46042142,-0.93262259
0c:51:01:b3:88:92,2019-08-13  00:20:37,UK Office,2nd Floor,51.46085034,-0.9322939575
4c:34:88:f6:62:9c,2019-08-13  00:20:37,UK Office,Ground Floor,51.46051077,-0.9323066235
7c:91:22:a9:48:7b,2019-08-13  00:20:37,UK Office,Ground Floor,51.46037205,-0.9325499507
80:2b:f9:9f:d3:23,2019-08-13  00:20:37,UK Office,Ground Floor,51.46074037,-0.9323730117
ec:ad:b8:7d:23:e8,2019-08-13  00:20:37,UK Office,Ground Floor,51.46035916,-0.9325526095
24:1b:7a:b1:f2:ef,2019-08-13  00:20:38,UK Office,1st Floor,51.46072263,-0.9322425508
4c:56:9d:75:d1:e5,2019-08-13  00:20:38,UK Office,2nd Floor,51.46082668,-0.9322535953
5c:ad:cf:c2:25:b8,2019-08-13  00:20:38,UK Office,Ground Floor,51.46035507,-0.9325372873
9c:8c:6e:46:01:f8,2019-08-13  00:20:38,UK Office,2nd Floor,51.46041988,-0.9328850919
08:d8:33:ef:e7:7b,2019-08-13  00:20:39,UK Office,Ground Floor,51.46045534,-0.9324053529
9c:8c:6e:46:1c:5e,2019-08-13  00:20:39,UK Office,1st Floor,51.46046422,-0.9329399841
9c:da:3e:7f:a1:98,2019-08-13  00:20:39,UK Office,Ground Floor,51.46058903,-0.9323916494
fc:03:9f:07:af:f4,2019-08-13  00:20:39,UK Office,Ground Floor,51.46080411,-0.9322857638
c4:6e:1f:1b:4f:c0,2019-08-13  00:20:45,UK Office,1st Floor,51.46062403,-0.9323447169
04:ea:56:92:f9:9b,2019-08-13  00:20:46,UK Office,Ground Floor,51.46040929,-0.9325624617
08:f6:9c:14:24:1b,2019-08-13  00:20:46,UK Office,2nd Floor,51.46083184,-0.93224795
34:e1:2d:c6:a8:59,2019-08-13  00:20:46,UK Office,Ground Floor,51.46039745,-0.9326268991
9c:8c:6e:46:0b:7c,2019-08-13  00:20:46,UK Office,1st Floor,51.46078159,-0.9323018307
9c:8c:6e:46:0c:52,2019-08-13  00:20:46,UK Office,2nd Floor,51.46073662,-0.9323136015
b8:63:4d:a1:d2:b9,2019-08-13  00:20:46,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1a:68:a1,2019-08-13  00:20:46,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1a:81:1d,2019-08-13  00:20:46,UK Office,1st Floor,51.4604175,-0.9325764272
c4:6e:1f:1b:72:40,2019-08-13  00:20:46,UK Office,2nd Floor,51.46042911,-0.9326942897
c4:6e:1f:1c:f2:9b,2019-08-13  00:20:46,UK Office,2nd Floor,51.46057702,-0.9324080185
e8:de:27:9f:7f:0c,2019-08-13  00:20:46,UK Office,2nd Floor,51.46043006,-0.9327351711
00:80:92:df:7b:97,2019-08-13  00:20:47,UK Office,Ground Floor,51.4603512,-0.9325235858
00:c2:c6:ec:4c:a3,2019-08-13  00:20:47,UK Office,3rd Floor,51.46042142,-0.93262259
0c:51:01:b3:88:92,2019-08-13  00:20:47,UK Office,2nd Floor,51.46083043,-0.9322943083
4c:34:88:f6:62:9c,2019-08-13  00:20:47,UK Office,Ground Floor,51.46051077,-0.9323066235
80:2b:f9:9f:d3:23,2019-08-13  00:20:47,UK Office,Ground Floor,51.46074037,-0.9323730117
24:1b:7a:b1:f2:ef,2019-08-13  00:20:48,UK Office,1st Floor,51.46072263,-0.9322425508
4c:56:9d:75:d1:e5,2019-08-13  00:20:48,UK Office,2nd Floor,51.46082668,-0.9322535953
7c:91:22:a9:48:7b,2019-08-13  00:20:48,UK Office,Ground Floor,51.46037205,-0.9325499507
9c:8c:6e:46:01:f8,2019-08-13  00:20:48,UK Office,2nd Floor,51.46041988,-0.9328850919
ec:ad:b8:7d:23:e8,2019-08-13  00:20:48,UK Office,Ground Floor,51.46035916,-0.9325526095
08:d8:33:ef:e7:7b,2019-08-13  00:20:49,UK Office,Ground Floor,51.46045534,-0.9324053529
5c:ad:cf:c2:25:b8,2019-08-13  00:20:49,UK Office,Ground Floor,51.46035507,-0.9325372873
9c:8c:6e:46:1c:5e,2019-08-13  00:20:49,UK Office,1st Floor,51.46046422,-0.9329399841
9c:da:3e:7f:a1:98,2019-08-13  00:20:49,UK Office,Ground Floor,51.46058903,-0.9323916494
fc:03:9f:07:af:f4,2019-08-13  00:20:49,UK Office,Ground Floor,51.46080411,-0.9322857638
c4:6e:1f:1b:4f:c0,2019-08-13  00:20:55,UK Office,1st Floor,51.46062204,-0.9323433741
04:ea:56:92:f9:9b,2019-08-13  00:20:56,UK Office,Ground Floor,51.46040929,-0.9325624617
08:f6:9c:14:24:1b,2019-08-13  00:20:56,UK Office,2nd Floor,51.46083184,-0.93224795
34:e1:2d:c6:a8:59,2019-08-13  00:20:56,UK Office,Ground Floor,51.46039745,-0.9326268991
9c:8c:6e:46:0b:7c,2019-08-13  00:20:56,UK Office,1st Floor,51.46078159,-0.9323018307
9c:8c:6e:46:0c:52,2019-08-13  00:20:56,UK Office,2nd Floor,51.46073662,-0.9323136015
b8:63:4d:a1:d2:b9,2019-08-13  00:20:56,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1a:68:a1,2019-08-13  00:20:56,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1a:81:1d,2019-08-13  00:20:56,UK Office,1st Floor,51.4604175,-0.9325764272
c4:6e:1f:1b:72:40,2019-08-13  00:20:56,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:20:56,UK Office,2nd Floor,51.46057695,-0.932404354
e8:de:27:9f:7f:0c,2019-08-13  00:20:56,UK Office,2nd Floor,51.46042988,-0.9327326621
00:80:92:df:7b:97,2019-08-13  00:20:57,UK Office,Ground Floor,51.4603512,-0.9325235858
00:c2:c6:ec:4c:a3,2019-08-13  00:20:57,UK Office,3rd Floor,51.46042142,-0.93262259
0c:51:01:b3:88:92,2019-08-13  00:20:57,UK Office,2nd Floor,51.46083043,-0.9322943083
4c:34:88:f6:62:9c,2019-08-13  00:20:57,UK Office,Ground Floor,51.46051077,-0.9323066235
80:2b:f9:9f:d3:23,2019-08-13  00:20:57,UK Office,Ground Floor,51.46074333,-0.9323727319
24:1b:7a:b1:f2:ef,2019-08-13  00:20:58,UK Office,1st Floor,51.46072263,-0.9322425508
4c:56:9d:75:d1:e5,2019-08-13  00:20:58,UK Office,2nd Floor,51.46082668,-0.9322535953
7c:91:22:a9:48:7b,2019-08-13  00:20:58,UK Office,Ground Floor,51.46037205,-0.9325499507
9c:8c:6e:46:01:f8,2019-08-13  00:20:58,UK Office,2nd Floor,51.46041988,-0.9328850919
ec:ad:b8:7d:23:e8,2019-08-13  00:20:58,UK Office,Ground Floor,51.46035916,-0.9325526095
08:d8:33:ef:e7:7b,2019-08-13  00:20:59,UK Office,Ground Floor,51.46045534,-0.9324053529
5c:ad:cf:c2:25:b8,2019-08-13  00:20:59,UK Office,Ground Floor,51.46035507,-0.9325372873
9c:8c:6e:46:1c:5e,2019-08-13  00:20:59,UK Office,1st Floor,51.46046422,-0.9329399841
9c:da:3e:7f:a1:98,2019-08-13  00:20:59,UK Office,Ground Floor,51.46058903,-0.9323916494
fc:03:9f:07:af:f4,2019-08-13  00:20:59,UK Office,Ground Floor,51.46080411,-0.9322857638
